,term,coef,antonyms,antonym_source,annotated_causal_from_vocab,annotated_causal_from_train,annotated_causal_from_top,top_term,closest_ops_sim
1305,zero,-0.305,{'uncommon': 0.186},synonym_antonym,0.0,0.0,0.0,0.0,0.0
1306,am,-0.308,{'postmeridian': 0.0},oov_antonym,0.0,0.0,0.0,1.0,0.0
1307,humorless,-0.308,{'funny': 0.855},antonym,1.0,0.0,0.0,0.0,0.0
1308,inappropriate,-0.311,{'appropriate': 0.522},antonym,1.0,0.0,0.0,0.0,0.0
1309,insult,-0.311,{'increase': 0.226},antonym,0.0,0.0,0.0,0.0,0.0
1310,ludicrous,-0.311,{'meaningful': 0.45},antonym,1.0,1.0,0.0,0.0,0.0
1311,rushed,-0.312,{'raise': 0.173},synonym_antonym,0.0,0.0,0.0,0.0,0.0
1312,terribly,-0.312,"{'nice': 0.42, 'pleasant': 1.106}",antonym,1.0,1.0,0.0,0.0,0.0
1313,german,-0.313,{'absolute': 0.236},antonym,0.0,0.0,0.0,0.0,0.0
1314,predictability,-0.313,{'sure': 0.265},synonym_antonym,0.0,0.0,0.0,0.0,0.0
1315,rises,-0.313,{'buy': 0.169},antonym,0.0,0.0,0.0,0.0,0.0
1316,wet,-0.313,{'dry': 0.197},antonym,0.0,0.0,0.0,0.0,0.0
1317,incompetent,-0.316,{'professional': 0.89},antonym,1.0,0.0,0.0,0.0,0.0
1318,FALSE,-0.318,"{'honest': 0.387, 'right': 0.233, 'correct': 0.447, 'genuine': 0.174}",antonym,0.0,0.0,0.0,0.0,0.0
1319,FALSE,-1.067,"{'honest': 0.387, 'right': 0.233, 'correct': 0.447, 'genuine': 0.174}",antonym,0.0,0.0,0.0,0.0,0.0
1320,foreign,-0.318,{'national': 0.179},antonym,0.0,0.0,0.0,0.0,0.0
1321,miles,-0.318,{'end': 0.428},synonym_antonym,0.0,0.0,0.0,0.0,0.0
1322,presented,-0.318,"{'late': 0.157, 'early': 0.361, 'middle': 0.194, 'present': 0.661}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1323,surely,-0.318,{'unpredictable': 1.253},antonym,0.0,0.0,0.0,0.0,0.935
1324,affected,-0.319,"{'well': 0.671, 'pleased': 0.526}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1325,difficult,-0.32,{'easy': 0.679},antonym,1.0,1.0,0.0,0.0,0.0
1326,nonsensical,-0.32,{'smart': 0.833},antonym,1.0,1.0,0.0,0.0,0.886
1327,colors,-0.321,{'increase': 0.226},antonym,0.0,0.0,0.0,0.0,0.0
1328,optimistic,-0.321,{'hopeless': 0.159},antonym,0.0,0.0,0.0,0.0,0.0
1329,stand,-0.321,"{'promote': 0.244, 'buy': 0.169}",synonym_antonym,0.0,0.0,0.0,0.0,0.91
1330,off,-0.322,"{'right': 0.233, 'on': 0.161}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1331,lost,-0.32299999999999995,{'found': 0.198},antonym,0.0,0.0,0.0,0.0,0.0
1332,set,-0.32299999999999995,"{'right': 0.233, 'silence': 0.165, 'rise': 0.159, 'action': 0.211, 'change': 0.21, 'follow': 0.245, 'clean': 0.79, 'more': 0.254, 'win': 0.235, 'promote': 0.244, 'fire': 0.236, 'light': 0.157, 'moving': 0.272, 'professional': 0.89, 'opening': 0.234}",synonym_antonym,0.0,0.0,0.0,1.0,0.0
1333,revenge,-0.324,{'clear': 0.402},antonym,0.0,0.0,0.0,1.0,0.916
1334,incoherent,-0.327,{'coherent': 0.182},antonym,1.0,1.0,0.0,0.0,0.0
1335,unlucky,-0.327,"{'fortunate': 0.179, 'lucky': 0.898}",antonym,1.0,0.0,0.0,0.0,0.0
1336,psycho,-0.32799999999999996,"{'lucky': 0.898, 'fortunate': 0.179, 'successful': 0.395}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1337,excuse,-0.32899999999999996,{'colorful': 0.252},antonym,0.0,0.0,0.0,0.0,0.0
1338,supposed,-0.32899999999999996,{'convincing': 0.692},synonym_antonym,0.0,0.0,0.0,1.0,0.0
1339,bags,-0.331,"{'interest': 0.472, 'block': 0.313, 'freeze': 0.24, 'disagree': 0.225}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1340,lots,-0.331,{'pleasure': 0.408},synonym_antonym,0.0,0.0,0.0,0.0,0.0
1341,pee,-0.332,"{'clean': 0.79, 'dry': 0.197, 'full': 0.252, 'new': 0.213, 'fresh': 0.345}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1342,potential,-0.33299999999999996,"{'possible': 0.265, 'capable': 0.577}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1343,unpleasant,-0.33299999999999996,"{'nice': 0.42, 'pleasant': 1.106}",antonym,1.0,1.0,0.0,0.0,0.0
1344,defense,-0.33399999999999996,{'change': 0.21},antonym,0.0,0.0,0.0,0.0,0.0
1345,misfortune,-0.33399999999999996,{'success': 0.485},antonym,1.0,0.0,0.0,0.0,0.0
1346,neither,-0.33399999999999996,{'developed': 0.524},synonym_antonym,0.0,0.0,0.0,0.0,0.907
1347,stinks,-0.33399999999999996,{'disagree': 0.225},antonym,0.0,0.0,0.0,0.0,0.0
1348,cliched,-0.335,"{'creative': 0.503, 'fresh': 0.345}",synonym_antonym,1.0,0.0,0.0,0.0,0.0
1349,thick,-0.335,"{'light': 0.157, 'smart': 0.833, 'hopeless': 0.159, 'high': 0.418}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1350,each,-0.336,"{'partly': 0.169, 'several': 0.176}",antonym,0.0,0.0,0.0,0.0,0.0
1351,flimsy,-0.336,{'strong': 0.651},antonym,0.0,0.0,0.0,0.0,0.0
1352,cut,-0.337,{'focus': 0.208},antonym,0.0,0.0,0.0,1.0,0.0
1353,horrid,-0.337,"{'good': 1.191, 'beautiful': 1.276}",antonym,0.0,0.0,0.0,0.0,0.0
1354,sake,-0.337,"{'right': 0.233, 'increase': 0.226, 'middle': 0.194, 'leave': 0.224}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1355,numbing,-0.33799999999999997,{'sensitive': 0.392},synonym_antonym,0.0,0.0,0.0,0.0,0.0
1356,rainy,-0.33899999999999997,{'dry': 0.197},antonym,0.0,0.0,0.0,0.0,0.0
1357,add,-0.34,"{'natural': 0.186, 'attack': 0.28, 'tasteful': 0.224, 'fire': 0.236, 'silence': 0.165, 'disagree': 0.225}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1358,asleep,-0.34299999999999997,{'aware': 0.282},antonym,1.0,1.0,0.0,0.0,0.0
1359,training,-0.344,"{'interest': 0.472, 'increase': 0.226, 'forget': 1.261}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1360,write,-0.344,"{'disagree': 0.225, 'cool': 0.838, 'praise': 0.513}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1361,unattractive,-0.345,{'appealing': 0.166},antonym,1.0,0.0,0.0,0.0,0.0
1362,talents,-0.34600000000000003,"{'increase': 0.226, 'win': 0.235, 'creative': 0.503}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1363,targets,-0.34600000000000003,"{'relax': 0.853, 'fire': 0.236}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1364,imagined,-0.34700000000000003,{'enjoy': 0.396},antonym,0.0,0.0,0.0,0.0,0.0
1365,stayed,-0.34700000000000003,{'travel': 0.819},antonym,0.0,0.0,0.0,0.0,0.0
1366,known,-0.348,{'questionable': 0.248},antonym,0.0,0.0,0.0,1.0,0.0
1367,noted,-0.35100000000000003,{'questionable': 0.248},synonym_antonym,0.0,0.0,0.0,0.0,0.0
1368,obnoxious,-0.35200000000000004,"{'pleasant': 1.106, 'good': 1.191}",synonym_antonym,1.0,1.0,0.0,0.0,0.0
1369,armageddon,-0.353,{'agreement': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
1370,flaws,-0.353,"{'perfection': 0.527, 'strength': 0.357, 'power': 0.839}",antonym,1.0,1.0,0.0,0.0,0.0
1371,hoping,-0.353,{'show': 0.286},antonym,0.0,0.0,0.0,0.0,0.0
1372,aspect,-0.355,{'figure': 1.145},antonym,0.0,0.0,0.0,0.0,0.0
1373,chance,-0.355,"{'possible': 0.265, 'happiness': 0.323, 'national': 0.179, 'freeze': 0.24, 'beginning': 0.199, 'success': 0.485, 'promote': 0.244, 'leave': 0.224, 'day': 0.351}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1374,admit,-0.35600000000000004,"{'leave': 0.224, 'disagree': 0.225, 'fire': 0.236}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1375,aside,-0.35600000000000004,{'right': 0.233},synonym_antonym,0.0,0.0,0.0,0.0,0.0
1376,features,-0.35600000000000004,{'figure': 1.145},synonym_antonym,0.0,0.0,0.0,0.0,0.0
1377,disgrace,-0.358,{'increase': 0.226},antonym,0.0,0.0,0.0,0.0,0.0
1378,slapped,-0.358,{'promote': 0.244},antonym,0.0,0.0,0.0,0.0,0.0
1379,hold,-0.359,"{'disagree': 0.225, 'rise': 0.159, 'attack': 0.28, 'change': 0.21}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1380,rough,-0.359,{'fine': 0.459},antonym,0.0,0.0,0.0,0.0,0.898
1381,worthless,-0.359,"{'worthy': 0.422, 'found': 0.198}",antonym,1.0,1.0,0.0,0.0,0.0
1382,bunch,-0.36,{'disagree': 0.225},synonym_antonym,0.0,0.0,0.0,1.0,0.0
1383,tiring,-0.361,{'easy': 0.679},antonym,0.0,0.0,0.0,0.0,0.0
1384,uninteresting,-0.361,"{'stimulating': 0.184, 'interesting': 0.734}",synonym_antonym,1.0,1.0,0.0,0.0,0.0
1385,outlandish,-0.363,{'tough': 0.329},antonym,0.0,0.0,0.0,0.0,0.0
1386,zombies,-0.363,{'happiness': 0.323},antonym,0.0,0.0,0.0,1.0,0.0
1387,sheer,-0.364,"{'solid': 0.85, 'clear': 0.402}",antonym,0.0,0.0,0.0,0.0,0.0
1388,yawn,-0.364,{'change': 0.21},antonym,0.0,0.0,0.0,0.0,0.0
1389,accept,-0.365,{'welcome': 0.267},antonym,0.0,0.0,0.0,0.0,0.0
1390,sex,-0.365,"{'male': 0.267, 'sexual': 0.362, 'absolute': 0.236, 'parent': 0.162, 'direct': 0.233, 'end': 0.428, 'middle': 0.194}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1391,rarely,-0.36700000000000005,{'often': 0.322},antonym,0.0,0.0,0.0,0.0,0.0
1392,available,-0.368,{'complex': 0.323},synonym_antonym,0.0,0.0,0.0,0.0,0.0
1393,dancing,-0.368,{'fast': 0.376},antonym,0.0,0.0,0.0,0.0,0.0
1394,load,-0.368,{'light': 0.157},antonym,0.0,0.0,0.0,0.0,0.0
1395,problem,-0.368,{'follow': 0.245},antonym,0.0,0.0,0.0,0.0,0.0
1396,roll,-0.37,{'freeze': 0.24},antonym,0.0,0.0,0.0,0.0,0.0
1397,concept,-0.37200000000000005,{'strength': 0.357},antonym,0.0,0.0,0.0,0.0,0.0
1398,pay,-0.37200000000000005,"{'tasteful': 0.224, 'clear': 0.402, 'encourage': 0.151, 'inaccurate': 0.196}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1399,lamest,-0.373,"{'well': 0.671, 'sound': 0.192}",antonym,1.0,0.0,0.0,0.0,0.0
1400,loses,-0.373,{'win': 0.235},synonym_antonym,1.0,1.0,0.0,0.0,0.0
1401,reading,-0.377,{},empty,0.0,0.0,0.0,0.0,0.0
1402,atrocious,-0.38,"{'good': 1.191, 'asset': 0.205}",antonym,0.0,0.0,0.0,0.0,0.902
1403,book,-0.38299999999999995,"{'finish': 0.874, 'male': 0.267, 'truth': 0.156}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1404,commercial,-0.386,{'superior': 0.431},synonym_antonym,0.0,0.0,0.0,0.0,0.0
1405,says,-0.386,{'freeze': 0.24},antonym,0.0,0.0,0.0,0.0,0.0
1406,unfortunate,-0.386,"{'lucky': 0.898, 'fortunate': 0.179, 'successful': 0.395, 'safe': 0.155}",antonym,1.0,1.0,0.0,0.0,0.0
1407,home,-0.389,"{'finish': 0.874, 'end': 0.428}",antonym,0.0,0.0,0.0,0.0,0.0
1408,useless,-0.389,{'effective': 0.393},antonym,1.0,0.0,0.0,0.0,0.0
1409,confusing,-0.39,"{'clear': 0.402, 'distinct': 0.159}",antonym,1.0,1.0,0.0,0.0,0.0
1410,passed,-0.39,"{'rise': 0.159, 'follow': 0.245, 'buy': 0.169, 'opening': 0.234, 'promote': 0.244, 'clean': 0.79, 'fire': 0.236, 'perfection': 0.527, 'focus': 0.208}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1411,struggling,-0.39,{'new': 0.213},synonym_antonym,0.0,0.0,0.0,1.0,0.0
1412,heights,-0.391,{'right': 0.233},antonym,0.0,0.0,0.0,0.0,0.0
1413,cable,-0.395,{'follow': 0.245},synonym_antonym,0.0,0.0,0.0,1.0,0.899
1414,frustrated,-0.395,"{'successful': 0.395, 'fortunate': 0.179}",antonym,1.0,1.0,0.0,0.0,0.0
1415,please,-0.395,"{'change': 0.21, 'travel': 0.819, 'raise': 0.173, 'fame': 0.15, 'block': 0.313}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1416,any,-0.397,{'many': 0.203},antonym,0.0,0.0,0.0,0.0,0.0
1417,play,-0.397,"{'figure': 1.145, 'end': 0.428, 'better': 0.257, 'issue': 0.816, 'success': 0.485, 'ahead': 0.79, 'attack': 0.28, 'praise': 0.513, 'opening': 0.234, 'rise': 0.159}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1418,low,-0.39899999999999997,"{'superior': 0.431, 'high': 0.418}",antonym,1.0,1.0,0.0,0.0,0.0
1419,falls,-0.4,"{'dry': 0.197, 'rise': 0.159}",antonym,0.0,0.0,0.0,0.0,0.0
1420,invent,-0.4,"{'disagree': 0.225, 'forget': 1.261}",antonym,0.0,0.0,0.0,0.0,0.0
1421,forward,-0.40299999999999997,{'dry': 0.197},antonym,0.0,0.0,0.0,0.0,0.0
1422,uneven,-0.40399999999999997,"{'fine': 0.459, 'new': 0.213}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1423,festival,-0.409,"{'beginning': 0.199, 'middle': 0.194}",antonym,0.0,0.0,0.0,0.0,0.0
1424,jokes,-0.409,"{'well': 0.671, 'leave': 0.224}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1425,went,-0.409,"{'rise': 0.159, 'follow': 0.245}",antonym,0.0,0.0,0.0,0.0,0.0
1426,detracts,-0.413,{'increase': 0.226},antonym,0.0,0.0,0.0,0.0,0.0
1427,unlikable,-0.414,{'kind': 0.528},antonym,1.0,0.0,0.0,0.0,0.0
1428,unoriginal,-0.414,"{'creative': 0.503, 'fresh': 0.345}",antonym,1.0,1.0,0.0,0.0,0.0
1429,version,-0.414,{'freeze': 0.24},antonym,0.0,0.0,0.0,0.0,0.0
1430,evil,-0.415,"{'right': 0.233, 'good': 1.191}",antonym,0.0,0.0,0.0,0.0,0.0
1431,audiences,-0.41700000000000004,{'national': 0.179},antonym,0.0,0.0,0.0,0.0,0.0
1432,insipid,-0.41700000000000004,{'stimulating': 0.184},antonym,1.0,0.0,0.0,0.0,0.0
1433,wife,-0.41700000000000004,"{'partner': 1.001, 'absolute': 0.236, 'male': 0.267}",synonym_antonym,0.0,0.0,0.0,1.0,0.0
1434,appalling,-0.419,{'enjoy': 0.396},antonym,0.0,0.0,0.0,0.0,0.0
1435,bottom,-0.419,"{'strength': 0.357, 'top': 0.44, 'die': 0.407, 'best': 1.267, 'follow': 0.245, 'end': 0.428}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1436,fake,-0.419,"{'genuine': 0.174, 'correct': 0.447}",antonym,1.0,1.0,0.0,0.0,0.0
1437,tame,-0.419,{'exciting': 1.311},antonym,0.0,0.0,0.0,0.0,0.0
1438,values,-0.42100000000000004,{'content': 0.294},antonym,0.0,0.0,0.0,0.0,0.0
1439,vague,-0.423,"{'clear': 0.402, 'smart': 0.833, 'focus': 0.208}",antonym,1.0,1.0,0.0,0.0,0.0
1440,guess,-0.424,{'enjoy': 0.396},synonym_antonym,0.0,0.0,0.0,1.0,0.0
1441,hand,-0.424,"{'right': 0.233, 'better': 0.257, 'promote': 0.244}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1442,cant,-0.426,"{'meaningful': 0.45, 'rise': 0.159}",antonym,0.0,0.0,0.0,0.0,0.0
1443,communicate,-0.42700000000000005,"{'finish': 0.874, 'right': 0.233, 'disagree': 0.225, 'clear': 0.402}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1444,portrayed,-0.42700000000000005,{'real': 0.164},antonym,0.0,0.0,0.0,0.0,0.0
1445,rate,-0.428,{'fast': 0.376},antonym,0.0,0.0,0.0,0.0,0.0
1446,unreal,-0.428,"{'real': 0.164, 'realistic': 0.727, 'natural': 0.186, 'genuine': 0.174}",antonym,1.0,1.0,0.0,0.0,0.0
1447,all,-0.429,"{'partly': 0.169, 'several': 0.176}",synonym_antonym,0.0,0.0,0.0,1.0,0.0
1448,cover,-0.431,{'clean': 0.79},antonym,0.0,0.0,0.0,1.0,0.9
1449,might,-0.431,"{'powerful': 1.169, 'strong': 0.651}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1450,brutal,-0.433,{'praise': 0.513},antonym,0.0,0.0,0.0,0.0,0.0
1451,general,-0.433,{'precise': 0.201},antonym,0.0,0.0,0.0,0.0,0.0
1452,hollywood,-0.433,{'happiness': 0.323},antonym,0.0,0.0,0.0,0.0,0.0
1453,minimal,-0.433,{'full': 0.252},antonym,0.0,0.0,0.0,0.0,0.0
1454,teen,-0.434,{'superior': 0.431},antonym,0.0,0.0,0.0,0.0,0.0
1455,however,-0.435,{'moving': 0.272},antonym,0.0,0.0,0.0,0.0,0.0
1456,left,-0.435,{'right': 0.233},antonym,0.0,0.0,0.0,1.0,0.0
1457,adventure,-0.436,{'best': 1.267},antonym,0.0,0.0,0.0,0.0,0.0
1458,destroy,-0.43700000000000006,{'raise': 0.173},antonym,1.0,1.0,0.0,0.0,0.0
1459,note,-0.43700000000000006,"{'freeze': 0.24, 'disagree': 0.225, 'truth': 0.156, 'rich': 0.369, 'praise': 0.513, 'extraordinary': 0.249}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1460,embarrassment,-0.43799999999999994,"{'necessary': 0.327, 'happiness': 0.323}",antonym,0.0,0.0,0.0,0.0,0.0
1461,buddy,-0.439,{'stranger': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
1462,downhill,-0.439,"{'fast': 0.376, 'interesting': 0.734, 'smart': 0.833}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1463,fail,-0.441,{'clean': 0.79},antonym,1.0,1.0,0.0,0.0,0.928
1464,john,-0.445,"{'important': 0.151, 'clean': 0.79, 'cool': 0.838}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1465,lack,-0.445,"{'have': 0.206, 'comedy': 0.592, 'distribution': 0.176}",synonym_antonym,1.0,1.0,0.0,0.0,0.0
1466,par,-0.446,{'disagree': 0.225},synonym_antonym,0.0,0.0,0.0,0.0,0.0
1467,joke,-0.447,"{'well': 0.671, 'leave': 0.224}",synonym_antonym,0.0,0.0,0.0,1.0,0.959
1468,mundane,-0.449,"{'extraordinary': 0.249, 'uncommon': 0.186, 'unusual': 0.16}",antonym,0.0,0.0,0.0,0.0,0.0
1469,definite,-0.451,{'hot': 0.808},synonym_antonym,0.0,0.0,0.0,0.0,0.0
1470,teens,-0.451,"{'last': 0.341, 'minor': 1.043, 'human': 0.489}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1471,distasteful,-0.45299999999999996,"{'right': 0.233, 'good': 1.191, 'clean': 0.79}",synonym_antonym,1.0,0.0,0.0,0.0,0.0
1472,dumbest,-0.45299999999999996,"{'smart': 0.833, 'fast': 0.376, 'increase': 0.226}",antonym,1.0,0.0,0.0,0.0,0.0
1473,annoyed,-0.45399999999999996,{'pleased': 0.526},antonym,1.0,1.0,0.0,0.0,0.0
1474,disappointment,-0.45799999999999996,{'success': 0.485},antonym,1.0,1.0,0.0,0.0,0.0
1475,cold,-0.46,"{'warm': 0.558, 'hot': 0.808, 'kind': 0.528}",antonym,0.0,0.0,0.0,0.0,0.902
1476,hideous,-0.461,"{'lovable': 0.327, 'pleasant': 1.106}",antonym,0.0,0.0,0.0,0.0,0.0
1477,rip,-0.462,"{'end': 0.428, 'relax': 0.853}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1478,unimpressive,-0.462,{'impressive': 0.65},antonym,1.0,0.0,0.0,0.0,0.0
1479,moments,-0.46299999999999997,{'former': 0.8},antonym,0.0,0.0,0.0,0.0,0.0
1480,shame,-0.46299999999999997,{'love': 1.129},antonym,0.0,0.0,0.0,0.0,0.0
1481,sub,-0.46399999999999997,{'focus': 0.208},antonym,0.0,0.0,0.0,0.0,0.0
1482,like,-0.466,"{'unlike': 0.214, 'ahead': 0.79}",synonym_antonym,1.0,1.0,1.0,1.0,0.0
1483,odd,-0.466,{'well': 0.671},synonym_antonym,0.0,0.0,0.0,0.0,0.0
1484,pilot,-0.466,{'follow': 0.245},antonym,0.0,0.0,0.0,0.0,0.0
1485,loser,-0.469,"{'winner': 0.375, 'rise': 0.159}",antonym,1.0,1.0,0.0,0.0,0.0
1486,unintelligent,-0.47100000000000003,{'intelligent': 0.988},antonym,1.0,0.0,0.0,0.0,0.0
1487,frightening,-0.47200000000000003,{'good': 1.191},antonym,0.0,0.0,0.0,0.0,0.0
1488,trap,-0.473,"{'truth': 0.156, 'parent': 0.162, 'beautiful': 1.276, 'end': 0.428, 'beginning': 0.199, 'easy': 0.679}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1489,bother,-0.475,{'pleasure': 0.408},antonym,0.0,0.0,0.0,0.0,0.0
1490,pitiful,-0.475,"{'superior': 0.431, 'happy': 0.522}",antonym,0.0,0.0,0.0,0.0,0.0
1491,dated,-0.478,{'new': 0.213},antonym,1.0,1.0,0.0,0.0,0.0
1492,painful,-0.48,{'harmless': 0.257},antonym,1.0,1.0,0.0,0.0,0.917
1493,wreck,-0.48100000000000004,"{'better': 0.257, 'increase': 0.226}",antonym,0.0,0.0,0.0,0.0,0.0
1494,become,-0.483,"{'promote': 0.244, 'sweet': 0.34, 'block': 0.313, 'rise': 0.159, 'follow': 0.245, 'win': 0.235, 'fire': 0.236}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1495,collection,-0.48700000000000004,"{'success': 0.485, 'male': 0.267, 'varied': 0.241, 'finish': 0.874, 'attack': 0.28, 'change': 0.21, 'inaccurate': 0.196, 'late': 0.157, 'middle': 0.194, 'right': 0.233, 'rise': 0.159, 'pleasant': 1.106, 'sweet': 0.34, 'extraordinary': 0.249, 'parent': 0.162, 'child': 0.367, 'buy': 0.169, 'welcome': 0.267, 'forget': 1.261, 'fast': 0.376}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1496,lines,-0.493,"{'fire': 0.236, 'clean': 0.79}",antonym,0.0,0.0,0.0,1.0,0.0
1497,touch,-0.498,"{'rise': 0.159, 'change': 0.21, 'action': 0.211, 'promote': 0.244}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1498,pass,-0.499,"{'rise': 0.159, 'follow': 0.245, 'buy': 0.169, 'opening': 0.234, 'promote': 0.244, 'clean': 0.79, 'fire': 0.236, 'perfection': 0.527, 'focus': 0.208}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1499,hard,-0.5,{'easy': 0.679},antonym,0.0,0.0,0.0,0.0,0.0
1500,lousy,-0.5,"{'good': 1.191, 'asset': 0.205}",antonym,0.0,0.0,0.0,0.0,0.0
1501,thunderbirds,-0.5,{'happiness': 0.323},antonym,0.0,0.0,0.0,0.0,0.0
1502,reason,-0.502,"{'truth': 0.156, 'pro': 0.178, 'insanity': 0.208, 'beginning': 0.199, 'success': 0.485, 'disagree': 0.225}",synonym_antonym,0.0,0.0,0.0,1.0,0.0
1503,stale,-0.503,"{'new': 0.213, 'fresh': 0.345}",antonym,1.0,1.0,0.0,0.0,0.0
1504,unrealistic,-0.503,"{'real': 0.164, 'possible': 0.265, 'realistic': 0.727}",antonym,1.0,1.0,0.0,0.0,0.0
1505,place,-0.507,"{'right': 0.233, 'silence': 0.165, 'rise': 0.159, 'action': 0.211, 'change': 0.21, 'follow': 0.245, 'clean': 0.79, 'more': 0.254, 'win': 0.235, 'promote': 0.244, 'fire': 0.236, 'light': 0.157, 'moving': 0.272, 'professional': 0.89, 'opening': 0.234}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1506,missing,-0.51,{'found': 0.198},antonym,0.0,0.0,0.0,0.0,0.0
1507,wannabe,-0.51,{'hopeless': 0.159},antonym,0.0,0.0,0.0,0.0,0.0
1508,horrified,-0.521,{'easy': 0.679},synonym_antonym,0.0,0.0,0.0,0.0,0.0
1509,believes,-0.523,"{'content': 0.294, 'possible': 0.265, 'noticed': 0.203}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1510,banal,-0.526,"{'new': 0.213, 'creative': 0.503}",antonym,1.0,0.0,0.0,0.0,0.0
1511,horrendous,-0.526,{'good': 1.191},antonym,0.0,0.0,0.0,0.0,0.0
1512,wrong,-0.539,"{'right': 0.233, 'correct': 0.447, 'accurate': 0.668}",antonym,1.0,1.0,1.0,1.0,0.0
1513,impossible,-0.5429999999999999,"{'realistic': 0.727, 'possible': 0.265}",antonym,0.0,0.0,0.0,0.0,0.0
1514,wasting,-0.547,"{'good': 1.191, 'strength': 0.357}",synonym_antonym,1.0,1.0,0.0,0.0,0.891
1515,live,-0.5479999999999999,{'follow': 0.245},antonym,0.0,0.0,0.0,0.0,0.0
1516,unfunny,-0.5479999999999999,{'funny': 0.855},antonym,1.0,1.0,0.0,0.0,0.909
1517,completely,-0.5489999999999999,{'partly': 0.169},antonym,0.0,0.0,0.0,0.0,0.0
1518,realize,-0.5489999999999999,"{'welcome': 0.267, 'forget': 1.261}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1519,way,-0.552,"{'moving': 0.272, 'sound': 0.192, 'better': 0.257}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1520,trite,-0.5539999999999999,"{'new': 0.213, 'creative': 0.503}",antonym,1.0,1.0,1.0,1.0,0.904
1521,complaints,-0.555,"{'good': 1.191, 'harmless': 0.257, 'well': 0.671, 'praise': 0.513}",synonym_antonym,1.0,0.0,0.0,0.0,0.0
1522,despise,-0.555,{'love': 1.129},antonym,0.0,0.0,0.0,0.0,0.0
1523,party,-0.56,{'show': 0.286},antonym,0.0,0.0,0.0,0.0,0.0
1524,boredom,-0.563,"{'happy': 0.522, 'pleased': 0.526}",synonym_antonym,1.0,1.0,0.0,0.0,0.0
1525,meaningless,-0.565,{'meaningful': 0.45},antonym,1.0,0.0,0.0,0.0,0.0
1526,disaster,-0.568,"{'comedy': 0.592, 'beginning': 0.199}",antonym,1.0,1.0,0.0,0.0,0.0
1527,pain,-0.574,"{'pleasure': 0.408, 'kind': 0.528, 'hot': 0.808, 'happiness': 0.323, 'happy': 0.522, 'success': 0.485, 'experience': 0.528}",synonym_antonym,1.0,1.0,0.0,0.0,0.0
1528,turd,-0.5770000000000001,"{'clean': 0.79, 'praise': 0.513, 'opening': 0.234}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1529,forcing,-0.5820000000000001,"{'relax': 0.853, 'rise': 0.159, 'follow': 0.245, 'buy': 0.169, 'surface': 0.241}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
1530,hooked,-0.583,{'unaddicted': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
1531,creepy,-0.584,{'pleasant': 1.106},antonym,0.0,0.0,0.0,0.0,0.0
