,term,coef,antonyms,antonym_source,annotated_causal_from_vocab,annotated_causal_from_train,annotated_causal_from_top,top_term,closest_ops_sim
1314,at,-0.349,{'software': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1315,entertained,-0.26899999999999996,{'displeased': 0.0},oov_antonym,1,1.0,0.0,0.0,0.0
1316,rubbish,-0.555,"{'heat': 0.641, 'stay': 0.399, 'order': 0.377, 'lose': 0.122}",synonym_antonym,1,1.0,0.0,0.0,0.0
1317,act,-0.25,{'ride': 0.982},antonym,0,0.0,0.0,0.0,0.0
1318,negative,-0.16399999999999998,"{'ability': 0.153, 'power': 1.491, 'good': 1.216, 'worth': 0.46, 'pleasant': 0.233, 'lovable': 0.252, 'friendly': 0.221}",synonym_antonym,1,1.0,0.0,0.0,0.0
1319,several,-0.214,{'common': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1320,dry,-0.306,"{'sweet': 1.102, 'fat': 0.028, 'wide': 0.668, 'full': 0.201, 'lively': 0.361, 'fresh': 0.436, 'cool': 1.151, 'stay': 0.399}",synonym_antonym,1,1.0,0.0,0.0,0.0
1321,like,0.13699999999999998,"{'hate': -0.71, 'pack': -0.013}",synonym_antonym,1,1.0,0.0,0.0,0.0
1322,tough,-0.43200000000000005,{'easy': 0.709},synonym_antonym,1,1.0,0.0,0.0,0.0
1323,starting,0.42,"{'ending': -0.219, 'middle': -0.304}",antonym,0,0.0,0.0,0.0,0.0
1324,nasty,-0.47600000000000003,"{'nice': 1.156, 'pleasant': 0.233}",antonym,1,1.0,0.0,0.0,0.0
1325,cost,0.21600000000000003,"{'focus': -0.292, 'wet': -0.239, 'basic': -0.796}",synonym_antonym,0,0.0,0.0,1.0,0.896
1326,rhyming,-0.256,{'different': 0.271},antonym,0,0.0,0.0,0.0,0.0
1327,was,-0.373,{},empty,0,0.0,0.0,0.0,0.0
1328,concerned,0.039,{'free': -1.085},synonym_antonym,0,0.0,0.0,0.0,0.0
1329,explain,0.193,"{'weave': -0.57, 'young': -0.595, 'immature': -0.475, 'charge': -0.497, 'open': -0.062}",synonym_antonym,0,0.0,0.0,0.0,0.0
1330,lives,0.37200000000000005,"{'juvenile': -1.104, 'admit': -0.364, 'let': -0.665, 'free': -1.085, 'break': -0.172, 'woman': -0.213, 'level': -0.225, 'poor': -1.049, 'dull': -1.066, 'charge': -0.497, 'stand': -0.849}",synonym_antonym,0,0.0,0.0,0.0,0.0
1331,contains,-0.603,{'smooth': 0.862},synonym_antonym,0,0.0,0.0,0.0,0.0
1332,nearly,0.39399999999999996,"{'go': -0.151, 'far': -0.333, 'generous': -0.599}",antonym,0,0.0,0.0,0.0,0.0
1333,why,-0.77,"{'begin': 0.751, 'stay': 0.399}",synonym_antonym,0,0.0,0.0,0.0,0.0
1334,gone,0.732,"{'charged': -0.025, 'incomplete': -1.489}",antonym,0,0.0,0.0,0.0,0.0
1335,mini,0.179,{'confront': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1336,cover,0.063,"{'small': -0.721, 'bad': -0.784, 'common': -0.212, 'dull': -1.066, 'dry': -0.306, 'young': -0.595, 'invest': -0.049, 'level': -0.225, 'break': -0.172, 'give': -0.209, 'better': -0.291, 'respect': -0.598, 'activity': -0.375, 'low': -0.214, 'stand': -0.849, 'fair': -0.99, 'specific': -0.593, 'buy': -0.115, 'generous': -0.599, 'leave': -0.562, 'white': -0.2, 'wet': -0.239}",synonym_antonym,0,0.0,0.0,0.0,0.0
1337,huge,-0.353,{'ordinary': 0.806},synonym_antonym,0,0.0,0.0,0.0,0.0
1338,share,0.301,"{'beginning': -0.085, 'middle': -0.304, 'connect': -0.406, 'lack': -0.328, 'gross': -1.032, 'loss': -0.304, 'focus': -0.292, 'wet': -0.239}",synonym_antonym,0,0.0,0.0,0.0,0.0
1339,sound,-0.20800000000000002,{'lose': 0.122},synonym_antonym,0,0.0,0.0,0.0,0.0
1340,table,-0.267,{'stay': 0.399},synonym_antonym,0,0.0,0.0,0.0,0.0
1341,piece,-0.053,{'start': 0.329},antonym,0,0.0,0.0,0.0,0.0
1342,pissed,-0.22699999999999998,"{'pleased': 1.014, 'easy': 0.709, 'loose': 0.352}",synonym_antonym,0,0.0,0.0,0.0,0.0
1343,romp,0.14800000000000002,{'man': -0.3},antonym,0,0.0,0.0,0.0,0.0
1344,follows,-0.271,"{'ride': 0.982, 'advance': 0.454, 'fall': 0.319, 'follow': 0.39, 'right': 0.219, 'rush': 1.001}",synonym_antonym,0,0.0,0.0,0.0,0.0
1345,advice,0.295,{'plain': -0.167},synonym_antonym,0,0.0,0.0,0.0,0.0
1346,romances,0.38,{'rise': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1347,human,0.046,"{'woman': -0.213, 'juvenile': -1.104, 'female': -1.742}",antonym,0,0.0,0.0,0.0,0.0
1348,listening,-0.27399999999999997,{'figure': 0.123},antonym,0,0.0,0.0,0.0,0.0
1349,back,0.204,{'big': -0.25},antonym,0,0.0,0.0,0.0,0.0
1350,selections,-0.275,"{'spell': 0.207, 'recall': 0.338, 'question': 0.241, 'here': 0.424, 'ride': 0.982}",synonym_antonym,0,0.0,0.0,0.0,0.0
1351,ben,-0.46799999999999997,{'fall': 0.319},antonym,0,0.0,0.0,0.0,0.0
1352,sections,-0.27699999999999997,"{'spell': 0.207, 'recall': 0.338, 'opening': 0.418, 'add': 0.412, 'begin': 0.751, 'end': 0.821, 'follow': 0.39, 'agree': 0.305, 'miss': 0.409, 'comedy': 0.182, 'past': 0.244, 'future': 0.154}",synonym_antonym,0,0.0,0.0,0.0,0.0
1353,lunch,-0.27899999999999997,{'take': 0.241},antonym,0,0.0,0.0,0.0,0.0
1354,started,-0.036000000000000004,{'end': 0.821},antonym,0,0.0,0.0,0.0,0.0
1355,supernatural,0.213,"{'real': -0.211, 'natural': -0.072}",antonym,0,0.0,0.0,0.0,0.0
1356,beginning,-0.085,"{'stop': 0.613, 'close': 1.103}",antonym,0,0.0,0.0,0.0,0.0
1357,desired,-0.298,{'undesirable': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1358,oil,-0.084,{'show': 0.286},antonym,0,0.0,0.0,0.0,0.0
1359,shame,-0.917,{'love': 1.521},antonym,1,1.0,0.0,0.0,0.0
1360,through,-0.217,{'falling': 0.579},synonym_antonym,0,0.0,0.0,0.0,0.0
1361,graphic,-0.34299999999999997,{'spoken': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1362,higher,-0.040999999999999995,{'side': 0.187},antonym,0,0.0,0.0,0.0,0.0
1363,please,-0.431,{'dislike': 0.235},antonym,0,0.0,0.0,0.0,0.0
1364,vulgar,-0.317,{'unusual': 0.606},antonym,1,1.0,0.0,0.0,0.0
1365,annoyed,0.35200000000000004,{'poor': -1.049},synonym_antonym,1,1.0,0.0,0.0,0.0
1366,caused,-0.28600000000000003,{'attract': 0.014},antonym,0,0.0,0.0,0.0,0.0
1367,handy,-0.28600000000000003,{'available': 0.702},synonym_antonym,0,0.0,0.0,0.0,0.0
1368,reviewer,-0.13,{'trade edition': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1369,rest,-0.083,"{'change': 0.311, 'end': 0.821, 'miss': 0.409, 'best': 0.525, 'fire': 0.042, 'sit': 0.225, 'action': 0.668, 'inside': 0.245, 'outside': 0.108}",synonym_antonym,0,0.0,0.0,0.0,0.0
1370,version,0.156,{'thin': -0.416},antonym,0,0.0,0.0,0.0,0.0
1371,personalities,0.145,{'difference': -0.063},antonym,0,0.0,0.0,0.0,0.0
1372,foul,-0.36,{'clean': 0.426},synonym_antonym,0,0.0,0.0,0.0,0.0
1373,more,-0.033,{'less': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1374,bound,-0.292,"{'stop': 0.613, 'stay': 0.399, 'include': 0.228, 'rush': 1.001, 'ride': 0.982, 'advance': 0.454, 'fall': 0.319, 'follow': 0.39, 'show': 0.286, 'clear': 0.019}",synonym_antonym,0,0.0,0.0,0.0,0.0
1375,cold,0.09699999999999999,"{'warm': -1.341, 'dull': -1.066, 'kind': -0.443}",antonym,0,0.0,0.0,0.0,0.0
1376,focus,-0.292,{'moderate': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1377,man,-0.3,"{'cool': 1.151, 'mother': 0.304, 'black': 0.023, 'easy': 0.709, 'relax': 0.58, 'include': 0.228}",synonym_antonym,0,0.0,0.0,0.0,0.0
1378,selling,-0.292,{'take': 0.241},synonym_antonym,0,0.0,0.0,0.0,0.0
1379,school,-0.004,"{'take': 0.241, 'side': 0.187, 'down': 1.004}",synonym_antonym,0,0.0,0.0,0.0,0.0
1380,fool,0.485,"{'rough': -0.247, 'difficult': -0.478}",antonym,0,0.0,0.0,0.0,0.0
1381,intentions,-0.298,"{'awake': 0.21, 'begin': 0.751, 'take': 0.241, 'keep': 0.39, 'relax': 0.58, 'heat': 0.641}",synonym_antonym,0,0.0,0.0,0.0,0.0
1382,community,-0.299,"{'back': 0.204, 'black': 0.023, 'few': 0.154}",synonym_antonym,0,0.0,0.0,0.0,0.0
1383,sequels,-0.299,"{'end': 0.821, 'death': 0.516, 'fall': 0.319, 'spell': 0.207, 'recall': 0.338}",synonym_antonym,0,0.0,0.0,0.0,0.0
1384,forth,-0.606,{'right': 0.219},synonym_antonym,0,0.0,0.0,0.0,0.0
1385,support,0.205,"{'appear': -0.028, 'slow': -1.023, 'free': -1.085, 'big': -0.25}",synonym_antonym,0,0.0,0.0,0.0,0.0
1386,audience,-0.36,{'stay': 0.399},synonym_antonym,0,0.0,0.0,0.0,0.0
1387,trashy,-0.057,{'valuable': 0.06},antonym,1,1.0,0.0,0.0,0.0
1388,better,-0.29100000000000004,{'worse': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1389,gratuitous,-0.193,{'merited': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1390,train,-0.308,{'stay': 0.399},antonym,0,0.0,0.0,0.0,0.0
1391,decide,-0.121,"{'begin': 0.751, 'loud': 0.815, 'recall': 0.338, 'stay': 0.399, 'take': 0.241, 'agree': 0.305, 'lose': 0.122, 'stop': 0.613}",synonym_antonym,0,0.0,0.0,0.0,0.0
1392,encounters,-0.31,"{'back': 0.204, 'agree': 0.305}",antonym,0,0.0,0.0,0.0,0.0
1393,pass,-0.948,"{'appreciate': 0.192, 'gain': 0.108}",antonym,0,0.0,0.0,0.0,0.0
1394,ring,-0.311,"{'ride': 0.982, 'advance': 0.454, 'fall': 0.319, 'follow': 0.39}",synonym_antonym,0,0.0,0.0,0.0,0.0
1395,disappointed,-1.1540000000000001,{'rich': 0.017},synonym_antonym,1,1.0,0.0,0.0,0.0
1396,escape,-0.22,"{'truth': 1.129, 'take': 0.241, 'begin': 0.751, 'lose': 0.122, 'stay': 0.399, 'miss': 0.409}",synonym_antonym,0,0.0,0.0,0.0,0.0
1397,gory,-0.316,{'bloodless': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1398,memory,-0.368,{'issue': 0.831},antonym,0,0.0,0.0,0.0,0.0
1399,percent,-0.488,"{'inside': 0.245, 'outside': 0.108, 'end': 0.821}",synonym_antonym,0,0.0,0.0,0.0,0.0
1400,scenes,-0.42100000000000004,{'overt': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1401,ten,-0.758,"{'clean': 0.426, 'stay': 0.399}",antonym,0,0.0,0.0,0.0,0.0
1402,climax,-0.23199999999999998,{'success': 0.008},synonym_antonym,0,0.0,0.0,0.0,0.0
1403,turned,0.105,{'expected': -0.983},antonym,0,0.0,0.0,0.0,0.0
1404,prefer,-0.081,"{'dislike': 0.235, 'fall': 0.319}",antonym,0,0.0,0.0,0.0,0.0
1405,today,0.465,{'open': -0.062},synonym_antonym,0,0.0,0.0,0.0,0.0
1406,alas,-0.601,{'luckily': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1407,angel,0.409,{'stay in place': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1408,preferred,0.17,{'undesirable': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1409,charging,0.627,{'obviate': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1410,puts,0.33399999999999996,"{'stand': -0.849, 'give': -0.209, 'left': -0.593, 'standard': -0.799, 'pull': -0.049, 'free': -1.085, 'activity': -0.375, 'go': -0.151, 'more': -0.033, 'short': -0.226, 'open': -0.062, 'level': -0.225, 'appear': -0.028, 'slow': -1.023, 'continue': -0.105, 'break': -0.172, 'dirty': -0.056, 'heavy': -0.313}",synonym_antonym,0,0.0,0.0,0.0,0.0
1411,straight,-0.39799999999999996,{'competition': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1412,necessary,-0.57,{'unnecessary': 0.431},antonym,0,0.0,0.0,0.0,0.0
1413,scenarios,-0.32899999999999996,{'trade edition': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1414,certain,1.376,{'indefinite': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1415,would,-0.095,{'easy': 0.709},antonym,0,0.0,0.0,0.0,0.0
1416,cut,0.7609999999999999,"{'focus': -0.292, 'wet': -0.239}",antonym,0,0.0,0.0,0.0,0.0
1417,leads,0.461,"{'ugly': -1.081, 'focus': -0.292, 'wet': -0.239}",synonym_antonym,0,0.0,0.0,0.0,0.0
1418,paragraph,-0.711,{'stay': 0.399},antonym,0,0.0,0.0,0.0,0.0
1419,ahead,0.395,{'low': -0.214},antonym,0,0.0,0.0,0.0,0.0
1420,above,0.23600000000000002,{'below': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1421,wont,0.308,{'ready-made': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1422,dramatic,-0.154,{'comedy': 0.182},antonym,0,0.0,0.0,0.0,0.0
1423,grab,-0.10099999999999999,"{'start': 0.329, 'loose': 0.352, 'end': 0.821, 'close': 1.103, 'stay': 0.399}",synonym_antonym,0,0.0,0.0,0.0,0.0
1424,steam,-0.198,{'begin': 0.751},antonym,0,0.0,0.0,0.0,0.0
1425,triangle,0.061,{'oblique triangle': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1426,country,-0.162,"{'end': 0.821, 'late': 1.256}",antonym,0,0.0,0.0,0.0,0.0
1427,explaining,-0.17600000000000002,"{'exciting': 0.973, 'stay': 0.399, 'twist': 0.192}",synonym_antonym,0,0.0,0.0,0.0,0.0
1428,humour,0.04,{'leave': -0.562},antonym,1,1.0,0.0,0.0,0.0
1429,conflict,-0.34,"{'keep': 0.39, 'order': 0.377, 'fall': 0.319, 'fire': 0.042, 'falling': 0.579, 'past': 0.244}",synonym_antonym,1,1.0,0.0,0.0,0.0
1430,literature,-0.142,{'end': 0.821},synonym_antonym,0,0.0,0.0,0.0,0.0
1431,allows,-0.341,"{'appreciate': 0.192, 'gain': 0.108, 'stay': 0.399}",synonym_antonym,0,0.0,0.0,0.0,0.0
1432,awkward,-0.821,{'practical': 0.182},antonym,1,1.0,0.0,0.0,0.0
1433,military,-0.11,{'attract': 0.014},antonym,0,0.0,0.0,0.0,0.0
1434,loose,0.35200000000000004,{'controlled': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1435,excuse,-0.345,"{'question': 0.241, 'appreciate': 0.192, 'fast': 0.227, 'sit': 0.225, 'change': 0.311}",synonym_antonym,0,0.0,0.0,0.0,0.0
1436,memorable,-0.29,{'forgettable': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1437,essay,-0.348,{'best': 0.525},antonym,0,0.0,0.0,0.0,0.0
1438,much,-0.473,{'few': 0.154},antonym,0,0.0,0.0,0.0,0.0
1439,post,0.067,{'disarrange': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1440,secrets,0.6940000000000001,{'unconcealed': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1441,slow,-1.023,{'fast': 0.227},antonym,0,0.0,0.0,0.0,0.0
1442,4th,-0.35700000000000004,"{'front': 0.219, 'some': 0.077, 'add': 0.412}",synonym_antonym,0,0.0,0.0,0.0,0.0
1443,misleading,-0.688,"{'honest': 0.742, 'true': 0.571}",antonym,1,1.0,0.0,0.0,0.0
1444,engrossing,-0.358,{'uninteresting': 0.0},oov_antonym,1,0.0,0.0,0.0,0.0
1445,ever,-0.445,{'absent': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1446,death,0.516,"{'beginning': -0.085, 'middle': -0.304, 'focus': -0.292, 'wet': -0.239, 'thin': -0.416, 'better': -0.291, 'clutter': -0.189, 'dirty': -0.056, 'dry': -0.306, 'dull': -1.066, 'fill': -0.485, 'pass': -0.948, 'careful': -1.03, 'engage': -0.058, 'hold': -0.39}",synonym_antonym,0,0.0,0.0,0.0,0.0
1447,appeal,-0.265,{'success': 0.008},synonym_antonym,0,0.0,0.0,0.0,0.0
1448,average,0.648,{'abnormal': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1449,culture,-0.36,"{'fall': 0.319, 'perfect': 1.168}",antonym,0,0.0,0.0,0.0,0.0
1450,deal,0.122,"{'go': -0.151, 'lack': -0.328, 'middle': -0.304, 'juvenile': -1.104, 'respect': -0.598, 'original': -0.232, 'break': -0.172}",synonym_antonym,0,0.0,0.0,0.0,0.0
1451,did,-0.324,{'tightness': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1452,ordered,-1.041,{'disordered': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1453,provides,-0.038,{'take': 0.241},antonym,0,0.0,0.0,0.0,0.0
1454,sexual,-0.726,{'boy': 0.369},synonym_antonym,0,0.0,0.0,0.0,0.0
1455,ranch,-0.36200000000000004,{'cross': 0.747},antonym,0,0.0,0.0,0.0,0.0
1456,thinking,-0.5760000000000001,{'ready': 1.922},antonym,0,0.0,0.0,1.0,0.896
1457,generally,-0.055,{'specifically': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1458,cop,0.21100000000000002,{'activity': -0.375},antonym,0,0.0,0.0,0.0,0.0
1459,section,-0.7490000000000001,"{'spell': 0.207, 'recall': 0.338, 'opening': 0.418, 'add': 0.412, 'begin': 0.751, 'end': 0.821, 'follow': 0.39, 'agree': 0.305, 'miss': 0.409, 'comedy': 0.182, 'past': 0.244, 'future': 0.154}",synonym_antonym,0,0.0,0.0,0.0,0.0
1460,smut,-0.909,{'clean': 0.426},antonym,0,0.0,0.0,0.0,0.0
1461,readable,0.961,{'illegible': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1462,problem,0.049,{'juvenile': -1.104},antonym,0,0.0,0.0,0.0,0.0
1463,sit,0.225,{'stand': -0.849},antonym,0,0.0,0.0,0.0,0.0
1464,majority,-0.37200000000000005,"{'minor': 0.249, 'mature': 0.17}",antonym,0,0.0,0.0,0.0,0.0
1465,jumbled,-0.20800000000000002,{'clean': 0.426},antonym,0,0.0,0.0,0.0,0.0
1466,relationships,0.151,{'absolute': -0.098},synonym_antonym,0,0.0,0.0,0.0,0.0
1467,activity,-0.375,"{'ride': 0.982, 'minor': 0.249, 'location': 0.261, 'fire': 0.042, 'moving': 0.39, 'loved': 2.508, 'happy': 0.368, 'order': 0.377, 'exciting': 0.973, 'shared': 0.736, 'loud': 0.815, 'action': 0.668, 'right': 0.219, 'front': 0.219, 'back': 0.204, 'last': 0.244, 'dominant': 0.215, 'best': 0.525, 'stay': 0.399, 'miss': 0.409, 'danger': 0.126, 'survive': 0.418, 'here': 0.424, 'there': 0.217, 'end': 0.821, 'clean': 0.426, 'sell': 0.128, 'begin': 0.751, 'stop': 0.613, 'truth': 1.129, 'justice': 0.67, 'good': 1.216, 'ready': 1.922, 'lose': 0.122, 'start': 0.329, 'take': 0.241, 'light': 0.337, 'clear': 0.019, 'present': 0.553, 'future': 0.154, 'fall': 0.319}",synonym_antonym,0,0.0,0.0,0.0,0.0
1468,further,0.392,{'come': -0.091},synonym_antonym,0,0.0,0.0,0.0,0.0
1469,older,0.122,"{'young': -0.595, 'juvenile': -1.104, 'immature': -0.475}",antonym,0,0.0,0.0,0.0,0.0
1470,terribly,-0.46299999999999997,"{'nice': 1.156, 'pleasant': 0.233}",antonym,0,0.0,0.0,0.0,0.0
1471,dying,-0.376,{'death': 0.516},antonym,0,0.0,0.0,0.0,0.0
1472,project,-0.376,{'best': 0.525},antonym,0,0.0,0.0,0.0,0.0
1473,think,-0.36200000000000004,"{'add': 0.412, 'keep': 0.39, 'survive': 0.418, 'stay': 0.399, 'lose': 0.122}",synonym_antonym,0,0.0,0.0,0.0,0.0
1474,baby,0.48,"{'adult': -0.674, 'serious': -0.024, 'old': -0.326, 'aged': -0.134, 'man': -0.3, 'male': -0.344}",synonym_antonym,0,0.0,0.0,0.0,0.0
1475,god,0.418,{'irreligious': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1476,34,-0.504,{'some': 0.077},synonym_antonym,0,0.0,0.0,0.0,0.0
1477,pregnant,-0.379,"{'light': 0.337, 'smart': 0.537, 'ordinary': 0.806}",synonym_antonym,0,0.0,0.0,0.0,0.0
1478,rescue,-0.139,"{'lose': 0.122, 'sell': 0.128}",antonym,0,0.0,0.0,0.0,0.0
1479,thinks,-0.38,"{'add': 0.412, 'keep': 0.39, 'survive': 0.418, 'stay': 0.399, 'lose': 0.122}",synonym_antonym,0,0.0,0.0,0.0,0.0
1480,rape,-0.381,{'success': 0.008},antonym,0,0.0,0.0,0.0,0.0
1481,spending,-0.08800000000000001,{'appreciate': 0.192},antonym,0,0.0,0.0,0.0,0.0
1482,download,-0.9079999999999999,{'upload': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1483,common,-0.212,{'separate': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1484,make,-0.319,{'desensitize': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1485,york,-0.384,{'king': 0.934},antonym,0,0.0,0.0,0.0,0.0
1486,game,0.287,{'inactivity': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1487,priced,-0.385,{'expensive': 0.349},antonym,0,0.0,0.0,0.0,0.0
1488,wrote,0.28600000000000003,"{'connect': -0.406, 'dull': -1.066, 'go': -0.151, 'juvenile': -1.104, 'continue': -0.105, 'background': -0.625, 'push': -0.752, 'pack': -0.013}",synonym_antonym,0,0.0,0.0,0.0,0.0
1489,constant,-1.015,"{'changed': 0.103, 'different': 0.271}",synonym_antonym,0,0.0,0.0,0.0,0.0
1490,nine,-0.384,{'add': 0.412},antonym,0,0.0,0.0,0.0,0.0
1491,fine,-0.135,"{'forward': 1.268, 'ahead': 0.395, 'current': 0.627, 'front': 0.219}",synonym_antonym,0,0.0,0.0,0.0,0.0
1492,place,-0.158,{'close': 1.103},antonym,0,0.0,0.0,0.0,0.0
1493,tender,-0.389,{'tough': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1494,violent,0.29600000000000004,"{'dark': -0.465, 'soft': -0.189, 'tender': -0.389, 'sound': -0.208, 'male': -0.344, 'female': -1.742, 'beginning': -0.085, 'little': -0.175, 'small': -0.721}",synonym_antonym,0,0.0,0.0,0.0,0.0
1495,angels,-0.12300000000000001,{'stay in place': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1496,women,-0.182,{'husband': 0.406},antonym,0,0.0,0.0,0.0,0.0
1497,friend,0.423,{'worst': -1.792},antonym,0,0.0,0.0,0.0,0.0
1498,paragraphs,0.009000000000000001,{'connect': -0.406},antonym,0,0.0,0.0,0.0,0.0
1499,losing,-0.7509999999999999,{'keep': 0.39},antonym,0,0.0,0.0,0.0,0.0
1500,seems,-0.6,"{'back': 0.204, 'head': 0.744, 'set': 0.511, 'fall': 0.319, 'change': 0.311, 'agree': 0.305, 'lose': 0.122}",synonym_antonym,0,0.0,0.0,0.0,0.0
1501,message,-0.428,"{'stay': 0.399, 'safety': 0.709, 'covered': 0.309, 'follow': 0.39}",synonym_antonym,0,0.0,0.0,0.0,0.0
1502,spend,0.08,{'activity': -0.375},synonym_antonym,0,0.0,0.0,0.0,0.0
1503,sappy,-0.6579999999999999,"{'wise': 0.353, 'smart': 0.537}",antonym,0,0.0,0.0,0.0,0.0
1504,beginner,-0.28800000000000003,{'child': 0.279},antonym,0,0.0,0.0,0.0,0.0
1505,middle,-0.304,"{'end': 0.821, 'late': 1.256, 'outside': 0.108, 'front': 0.219}",synonym_antonym,0,0.0,0.0,0.0,0.0
1506,struggled,-0.40700000000000003,{'fire': 0.042},antonym,0,0.0,0.0,0.0,0.0
1507,plot,-0.5770000000000001,{'truth': 1.129},antonym,0,0.0,0.0,0.0,0.0
1508,attempts,-0.41,"{'best': 0.525, 'survive': 0.418}",antonym,0,0.0,0.0,0.0,0.0
1509,corny,-1.2590000000000001,{'creative': 0.068},antonym,1,1.0,0.0,0.0,0.0
1510,whatsoever,-0.281,{'few': 0.154},antonym,0,0.0,0.0,0.0,0.0
1511,level,-0.225,{'intense': 1.087},antonym,0,0.0,0.0,0.0,0.0
1512,structure,-0.413,"{'success': 0.008, 'fall': 0.319, 'fire': 0.042, 'relax': 0.58, 'show': 0.286, 'sit': 0.225, 'action': 0.668, 'ride': 0.982, 'head': 0.744, 'intense': 1.087, 'survive': 0.418, 'easy': 0.709, 'smooth': 0.862, 'outside': 0.108, 'end': 0.821, 'change': 0.311, 'inside': 0.245, 'back': 0.204, 'sell': 0.128, 'wrong': 0.641, 'secondary': 0.16, 'stay': 0.399, 'top': 0.086, 'side': 0.187, 'miss': 0.409, 'death': 0.516, 'take': 0.241, 'fast': 0.227}",synonym_antonym,0,0.0,0.0,0.0,0.0
1513,moved,0.245,{'unemotional': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1514,simplistic,-0.46399999999999997,{'complex': 0.208},antonym,0,0.0,0.0,0.0,0.0
1515,erotic,0.083,{'dry': -0.306},synonym_antonym,0,0.0,0.0,0.0,0.0
1516,thankfully,-0.35200000000000004,{'unappreciatively': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1517,due,-0.778,"{'set': 0.511, 'stop': 0.613, 'unexpected': 1.132}",synonym_antonym,0,0.0,0.0,0.0,0.0
1518,language,-0.941,"{'death': 0.516, 'end': 0.821, 'fire': 0.042, 'top': 0.086}",synonym_antonym,0,0.0,0.0,0.0,0.0
1519,listed,-0.664,"{'close': 1.103, 'stay': 0.399, 'right': 0.219, 'front': 0.219, 'back': 0.204, 'wanted': 0.057, 'fire': 0.042, 'sell': 0.128, 'side': 0.187, 'end': 0.821, 'ride': 0.982, 'intense': 1.087}",synonym_antonym,0,0.0,0.0,0.0,0.0
1520,lead,-0.539,"{'agree': 0.305, 'miss': 0.409}",antonym,0,0.0,0.0,0.0,0.0
1521,managed,0.267,"{'immediate': -0.034, 'activity': -0.375}",synonym_antonym,0,0.0,0.0,0.0,0.0
1522,limited,-0.20800000000000002,{'wide': 0.668},antonym,0,0.0,0.0,0.0,0.0
1523,novel,-0.369,{'ride': 0.982},synonym_antonym,0,0.0,0.0,0.0,0.0
1524,buy,-0.115,{'sell': 0.128},antonym,0,0.0,0.0,0.0,0.0
1525,consider,-0.754,"{'add': 0.412, 'close': 1.103, 'keep': 0.39, 'survive': 0.418, 'lose': 0.122, 'dislike': 0.235, 'welcome': 0.018}",synonym_antonym,0,0.0,0.0,0.0,0.0
1526,reason,-0.654,"{'begin': 0.751, 'stay': 0.399}",antonym,0,0.0,0.0,0.0,0.0
1527,give,-0.209,"{'lose': 0.122, 'take': 0.241, 'survive': 0.418}",synonym_antonym,0,0.0,0.0,0.0,0.0
1528,learning,0.22399999999999998,{'download': -0.908},antonym,0,0.0,0.0,0.0,0.0
1529,proof,-0.322,{'take': 0.241},antonym,0,0.0,0.0,0.0,0.0
1530,refund,-0.43200000000000005,{'welcome': 0.018},synonym_antonym,0,0.0,0.0,0.0,0.0
